module_id,function_id,parameter_name,python_type,canonical_unit,display_unit,min_value,max_value,is_nullable,default_value,physical_meaning
groundhog.soildynamics.soilproperties,modulusreduction_plasticity_ishibashi,exponent_3,float,:math:`-`,:math:`-`,,,False,1.3,"Second exponent in equation for m (:math:``) [:math:`-`] (optional, default= 1.3)  .. math::     \frac{G}{G_{max}} = K \left( \gamma, \text{PI} \right) \left( \sigma_m^{\prime} \right)^{m \left( \gamma, \text{PI} \right) - m_0}      K \left( \gamma, \text{PI} \right) = 0.5 \left[ 1 + \tanh \left[ \ln \left( \frac{0.000102 + n ( \text{PI} )}{\gamma} \right)^{0.492} \right] \right]      m \left( \gamma, \text{PI} \right) - m_0 = 0.272 \left[ 1 - \tanh \left[ \ln \left( \frac{0.000556}{\gamma} \right)^{0.4} \right] \right] \exp \left( -0.0145 \text{PI}^{1.3} \right)      n ( \text{PI} ) = \begin{cases}         0.0       & \quad \text{for PI } = 0 \\         3.37 \times 10^{-6} \text{PI}^{1.404}  & \quad \text{for } 0 < \text{PI} \leq 15 \\         7.0 \times 10^{-7} \text{PI}^{1.976}  & \quad \text{for } 15 < \text{PI} \leq 70 \\         2.7 \times 10^{-5} \text{PI}^{1.115}  & \quad \text{for } \text{PI} > 70       \end{cases}      \xi = 0.333 \frac{1 + \exp(-0.0145 PI^{1.3})}{2} \left[ 0.586 \left( \frac{G}{G_{max}} \right)^2 - 1.547 \frac{G}{G_{max}} + 1 \right]"
groundhog.constitutivemodels.general,mohrcoulomb_triaxial_compression,sigma_3,float,kPa,kPa,,,False,,Radial stress (total or effective) (:math:`\sigma_3`) [kPa] - Suggested range: sigma_3 >= 0.0
groundhog.constitutivemodels.general,mohrcoulomb_triaxial_compression,cohesion,float,kPa,kPa,0.0,100000000.0,False,,Cohesion (total or effective) (:math:`c`) [kPa] - Suggested range: cohesion >= 0.0
groundhog.constitutivemodels.general,mohrcoulomb_triaxial_compression,phi,float,deg,deg,0.0,60.0,False,,Friction angle (total or effective) (:math:`\varphi`) [deg] - Suggested range: 0.0 <= phi <= 90.0
groundhog.constitutivemodels.general,mohrcoulomb_triaxial_compression,latex_titles,bool,kPa,kPa,,,False,True,Boolean determining whether axis titles should be shown as LaTeX (default = True)  .. math::     \tau_f = c + \sigma \tan \varphi          \text{Failure plane orientation (relative to vertical)} = \frac{1}{2} \left( \frac{\pi}{2} - \varphi \right)          \tau_f = \frac{\sigma_1 - \sigma_3}{2} \cdot \cos \varphi          \sigma_f = \frac{\sigma_1 + \sigma_3}{2} - \frac{\sigma_1 - \sigma_3}{2} \cdot \sin \varphi          \implies \frac{\sigma_1 - \sigma_3}{2} \cdot \cos \varphi = c + \left( \frac{\sigma_1 + \sigma_3}{2} - \frac{\sigma_1 - \sigma_3}{2} \cdot \sin \varphi \right) \tan \varphi
groundhog.constitutivemodels.general,mohrcoulomb_triaxial_extension,sigma_1,float,kPa,kPa,,,False,,Radial stress (total or effective) (:math:`\sigma_1`) [kPa] - Suggested range: sigma_1 >= 0.0
groundhog.constitutivemodels.general,mohrcoulomb_triaxial_extension,cohesion,float,kPa,kPa,0.0,100000000.0,False,,Cohesion (total or effective) (:math:`c`) [kPa] - Suggested range: cohesion >= 0.0
groundhog.constitutivemodels.general,mohrcoulomb_triaxial_extension,phi,float,deg,deg,0.0,60.0,False,,Friction angle (total or effective) (:math:`\varphi`) [deg] - Suggested range: 0.0 <= phi <= 90.0
groundhog.constitutivemodels.general,mohrcoulomb_triaxial_extension,latex_titles,bool,kPa,kPa,,,False,True,Boolean determining whether axis titles should be shown as LaTeX (default = True)  .. math::     \tau_f = c + \sigma \tan \varphi          \text{Failure plane orientation (relative to vertical)} = \frac{1}{2} \left( \frac{\pi}{2} - \varphi \right)          \tau_f = \frac{\sigma_1 - \sigma_3}{2} \cdot \cos \varphi          \sigma_f = \frac{\sigma_1 + \sigma_3}{2} - \frac{\sigma_1 - \sigma_3}{2} \cdot \sin \varphi          \implies \left( \frac{\cos \varphi}{2} - \frac{\tan \varphi}{2} + \frac{\sin \varphi \tan \varphi}{2} \right) \sigma_1 - c = \sigma_3 \left( \frac{1}{2} \cos \varphi + \frac{\tan \varphi}{2} + \frac{\sin \varphi \tan \varphi}{2} \right)
groundhog.deepfoundations.axialcapacity.negativeskinfriction,negativeskinfriction_pilegroup_zeevaertdebeer,depths,float,:math:`m`,:math:`m`,0.0,10000.0,False,,"Array with depths used for the calculation (:math:`z`) [:math:`m`] - Elementtype: float, order: ascending, unique: True, empty entries allowed: False"
groundhog.deepfoundations.axialcapacity.negativeskinfriction,negativeskinfriction_pilegroup_zeevaertdebeer,effective_unit_weights,float,:math:`kN/m3`,:math:`kN/m3`,,,False,,"Array with effective unit weights used for the calculation (:math:`\gamma^{\prime}`) [:math:`kN/m3`] - Elementtype: float, order: None, unique: False, empty entries allowed: False"
groundhog.deepfoundations.axialcapacity.negativeskinfriction,negativeskinfriction_pilegroup_zeevaertdebeer,lateral_earth_pressure_coefficients,float,:math:`-`,:math:`-`,0.0,100000000.0,False,,"Array with lateral earth pressure coefficient at each depth (:math:`K_0`) [:math:`-`] - Elementtype: float, order: None, unique: False, empty entries allowed: False"
groundhog.deepfoundations.axialcapacity.negativeskinfriction,negativeskinfriction_pilegroup_zeevaertdebeer,interface_friction_angles,float,:math:`deg`,:math:`deg`,0.0,60.0,False,,"Array with interface friction angles (:math:`\delta^{\prime}`) [:math:`deg`] - Elementtype: float, order: None, unique: False, empty entries allowed: False"
groundhog.deepfoundations.axialcapacity.negativeskinfriction,negativeskinfriction_pilegroup_zeevaertdebeer,surcharge,float,:math:`kPa`,:math:`kPa`,0.0,100000000.0,False,,Amount of stress applied on top of the soil mass (:math:`p_0^{\prime}`) [:math:`kPa`] - Suggested range: surcharge >= 0.0
groundhog.deepfoundations.axialcapacity.negativeskinfriction,negativeskinfriction_pilegroup_zeevaertdebeer,diameter,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Pile diameter (:math:`D_p`) [:math:`m`] - Suggested range: 0.01 <= diameter <= 10.0
groundhog.deepfoundations.axialcapacity.negativeskinfriction,negativeskinfriction_pilegroup_zeevaertdebeer,diameter_influence,float,:math:`m`,:math:`m`,0.0,10000.0,False,,"Diameter of the zone of influence for negative skin friction (:math:`D_n`) [:math:`m`] - Suggested range: diameter_influence >= 0.0  .. math::     \frac{d \sigma_v^{\prime}}{dz} = \gamma^{\prime} - \tau \cdot \frac{O_s}{A}      m = K_0 \cdot \tan \delta^{\prime} \cdot \frac{O_s}{A}      \frac{\Delta \sigma_{v,i+1}^{\prime}}{\Delta z} - \gamma^{\prime} + m \cdot \sigma_{v,i}^{\prime} = 0      \sigma_{v,0}^{\prime} = p_0^{\prime}      O_s = \pi \cdot D_p      A = \frac{\pi}{4} \cdot \left( D_n^2 - D_p^2 \right)"
groundhog.shallowfoundations.capacity,ngamma_frictionangle_davisbooker,friction_angle,float,:math:`deg`,:math:`deg`,0.0,60.0,False,,Peak drained friction angle (:math:`\phi_p^{\prime}`) [:math:`deg`] - Suggested range: 20.0 <= friction_angle <= 50.0
groundhog.shallowfoundations.capacity,ngamma_frictionangle_davisbooker,roughness_factor,float,:math:`-`,:math:`-`,,,False,,Footing roughness factor where 0 is fully smooth and 1 is fully rough (:math:`R_{inter}`) [:math:`-`] - Suggested range: 0.0 <= roughness_factor <= 1.0
groundhog.shallowfoundations.capacity,ngamma_frictionangle_davisbooker,multiplier_smooth,float,:math:`-`,:math:`-`,,,False,0.0663,"Multiplier for smooth footings (:math:`\alpha_1`) [:math:`-`] (optional, default= 0.0663)"
groundhog.shallowfoundations.capacity,ngamma_frictionangle_davisbooker,multiplier_rough,float,:math:`-`,:math:`-`,,,False,0.1054,"Multiplier for rough footings (:math:`\alpha_2`) [:math:`-`] (optional, default= 0.1054)"
groundhog.shallowfoundations.capacity,ngamma_frictionangle_davisbooker,multiplier_exp_smooth,float,:math:`-`,:math:`-`,,,False,9.3,"Multiplier on exponential term for smooth footings (:math:`\alpha_3`) [:math:`-`] (optional, default= 9.3)"
groundhog.shallowfoundations.capacity,ngamma_frictionangle_davisbooker,multiplier_exp_rough,float,:math:`-`,:math:`-`,,,False,9.6,"Multiplier on exponential term for roughfootings (:math:`\alpha_4`) [:math:`-`] (optional, default= 9.6)  .. math::     N_{\gamma} = \begin{cases}         0.1054 \exp (9.6 \phi_p^{\prime})       & \quad \text{for rough footings}\\         0.0663 \exp(9.3 \phi_p^{\prime})  & \quad \text{for smooth footings}       \end{cases}"
groundhog.shallowfoundations.capacity,ngamma_frictionangle_meyerhof,friction_angle,float,:math:`deg`,:math:`deg`,0.0,60.0,False,,Peak drained friction angle (:math:`\phi_p^{\prime}`) [:math:`deg`] - Suggested range: 20.0 <= friction_angle <= 50.0
groundhog.shallowfoundations.capacity,ngamma_frictionangle_meyerhof,frictionangle_multiplier,float,:math:`-`,:math:`-`,0.0,60.0,False,1.4,"Multiplier on the friction angle (:math:`\alpha_1`) [:math:`-`] (optional, default= 1.4)  .. math::     N_{\gamma} = (N_q - 1) \tan (1.4 \phi_p^{\prime})"
groundhog.shallowfoundations.capacity,ngamma_frictionangle_vesic,friction_angle,float,:math:`deg`,:math:`deg`,0.0,60.0,False,,Peak drained friction angle (:math:`\phi_p^{\prime}`) [:math:`deg`] - Suggested range: 20.0 <= friction_angle <= 50.0  .. math::     N_{\gamma} = 2 (N_q + 1) \tan \phi_p^{\prime}
groundhog.shallowfoundations.capacity,nq_frictionangle_sand,friction_angle,float,:math:`deg`,:math:`deg`,0.0,60.0,False,,Peak effective friction angle (:math:`\phi_p^{\prime}`) [:math:`deg`] - Suggested range: 20.0 <= friction_angle <= 50.0  .. math::     N_q = e^{\pi \tan \phi_p^{\prime}} \tan^2 \left( 45^{\circ} + \frac{ \phi_p^{\prime}}{2} \right)
insitutests.pcpt_correlations,ocr_cpt_lunne,Qt,float,-,-,,,True,,"Normalised cone resistance (<span class=""math-inline"">Q_t</span>) [<span class=""math-inline"">-</span>] - Suggested range: 2.0 <= Qt <= 34.0"
insitutests.pcpt_correlations,ocr_cpt_lunne,Bq,float,-,-,,,False,nan,"Pore pressure ratio (<span class=""math-inline"">B_q</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= Bq <= 1.4 (optional, default=None)"
groundhog.general.parameter_mapping,offsets,startpoint,float,deg,deg,,,False,,Tuple with x and y coordinates of the starting point
groundhog.general.parameter_mapping,offsets,endpoint,float,deg,deg,,,False,,Tuple with x and y coordinates of the end point
groundhog.general.parameter_mapping,offsets,point,float,deg,deg,,,False,,Point for which the offset to the section needs to be computed
groundhog.general.parameter_mapping,offsets,latlon,bool,deg,deg,,,False,False,Boolean defining whether coordinates are specified in latitude/longitude (default=False)
insitutests.spt_correlations,overburdencorrection_spt_ISO,N,float,-,-,,,True,,"Uncorrected or corrected SPT N number (<span class=""math-inline"">N or N_{60}</span>) [-] - Suggested range: 0.0 <= N <= 60.0"
insitutests.spt_correlations,overburdencorrection_spt_ISO,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{v0}^{\prime}</span>) [kPa] - Suggested range: 25.0 <= sigma_vo_eff <= 400.0"
insitutests.spt_correlations,overburdencorrection_spt_ISO,granular,boolean,-,-,,,False,True,"Boolean defining whether the soil is granular or not. If the soil is not granular, the correction factor is taken equal to 1"
insitutests.spt_correlations,overburdencorrection_spt_liaowhitman,N,float,-,-,,,True,,"Field value of SPT N number (<span class=""math-inline"">N</span>) or corrected value <span class=""math-inline"">N_{60}</span> [<span class=""math-inline"">-</span>] - Suggested range: N >= 0.0"
insitutests.spt_correlations,overburdencorrection_spt_liaowhitman,sigma_vo_eff,float,kPa,kPa,,,True,,"Effective overburden pressure (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: sigma_vo_eff >= 0.0"
insitutests.spt_correlations,overburdencorrection_spt_liaowhitman,granular,boolean,:math:`kPa`,:math:`kPa`,,,False,True,"Boolean defining whether the soil behaves in a granular or not. If the behaviour is not granular, the correction factor is taken equal to 1."
insitutests.spt_correlations,overburdencorrection_spt_liaowhitman,atmospheric_pressure,float,kPa,kPa,0.0,100000000.0,False,100.0,"Atmospheric pressure (<span class=""math-inline"">P_a</span>) [<span class=""math-inline"">kPa</span>] (optional, default= 100.0)"
insitutests.pcpt_correlations,pcpt_normalisations,measured_qc,float,MPa,MPa,0.0,100000000.0,True,,"Measured cone resistance (<span class=""math-inline"">q_c^*</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= measured_qc <= 150.0"
insitutests.pcpt_correlations,pcpt_normalisations,measured_fs,float,MPa,MPa,0.0,100000000.0,True,,"Measured sleeve friction (<span class=""math-inline"">f_s^*</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= measured_fs <= 10.0"
insitutests.pcpt_correlations,pcpt_normalisations,measured_u2,float,MPa,MPa,0.0,100000000.0,True,,"Pore pressure measured at the shoulder (<span class=""math-inline"">u_2^*</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: -10.0 <= measured_u2 <= 10.0"
insitutests.pcpt_correlations,pcpt_normalisations,sigma_vo_tot,float,kPa,kPa,,,True,,"Total vertical stress (<span class=""math-inline"">\sigma_{vo}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: sigma_vo_tot >= 0.0"
insitutests.pcpt_correlations,pcpt_normalisations,sigma_vo_eff,float,kPa,kPa,,,True,,"Effective vertical stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: sigma_vo_eff >= 0.0"
insitutests.pcpt_correlations,pcpt_normalisations,depth,float,m,m,0.0,10000.0,True,,"Depth below surface (for saturated soils) where measurement is taken. For onshore tests, use the depth below the watertable. (<span class=""math-inline"">z</span>) [<span class=""math-inline"">m</span>] - Suggested range: depth >= 0.0"
insitutests.pcpt_correlations,pcpt_normalisations,cone_area_ratio,float,-,-,,,True,,"Ratio between the cone rod area and the maximum cone area (<span class=""math-inline"">a</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= cone_area_ratio <= 1.0"
insitutests.pcpt_correlations,pcpt_normalisations,start_depth,float,m,m,0.0,10000.0,False,0.0,"Start depth of the test, specify this for a downhole test. Leave at zero for a test starting from surface (<span class=""math-inline"">d</span>) [<span class=""math-inline"">m</span>] - Suggested range: start_depth >= 0.0 (optional, default= 0.0)"
insitutests.pcpt_correlations,pcpt_normalisations,unitweight_water,float,kN/m3,kN/m3,5.0,30.0,False,10.25,"Unit weight of water, default is for seawater (<span class=""math-inline"">\gamma_w</span>) [<span class=""math-inline"">kN/m3</span>] - Suggested range: 9.0 <= unitweight_water <= 11.0 (optional, default= 10.25)"
insitutests.pcpt_correlations,pcpt_normalisations,atmospheric_pressure,float,kPa,kPa,0.0,100000000.0,False,100,"Atmospheric pressure (used for normalisation) (<span class=""math-inline"">P_a</span>) [<span class=""math-inline"">kPa</span>] (optional, default= 100.0)"
insitutests.pcpt_correlations,pcpt_normalisations,ic_min,float,-,-,,,False,1.0,"Minimum value for soil behaviour type index used in the optimisation routine (<span class=""math-inline"">I_{c,min}</span>) [<span class=""math-inline"">-</span>] (optional, default= 1.0)"
insitutests.pcpt_correlations,pcpt_normalisations,ic_max,float,-,-,,,False,4.0,"Maximum value for soil behaviour type index used in the optimisation routine (<span class=""math-inline"">I_{c,max}</span>) [<span class=""math-inline"">-</span>] (optional, default= 4.0)"
insitutests.pcpt_correlations,pcpt_normalisations,zhang_multiplier_1,float,-,-,0.0,10000.0,False,0.381,"First multiplier in the equation for exponent n (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.381)"
insitutests.pcpt_correlations,pcpt_normalisations,zhang_multiplier_2,float,-,-,0.0,10000.0,False,0.05,"Second multiplier in the equation for exponent n (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.05)"
insitutests.pcpt_correlations,pcpt_normalisations,zhang_subtraction,float,-,-,0.0,10000.0,False,0.15,"Term subtracted in the equation for exponent n (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.15)"
insitutests.pcpt_correlations,pcpt_normalisations,robertsonwride_coefficient1,float,-,-,,,False,3.47,"First coefficient in the equation by Robertson and Wride (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 3.47)"
insitutests.pcpt_correlations,pcpt_normalisations,robertsonwride_coefficient2,float,-,-,,,False,1.22,"Second coefficient in the equation by Robertson and Wride (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 1.22)"
insitutests.pcpt_correlations,pcpt_normalisations,cn_capping,float,-,-,,,False,1.7,Cn Capping
groundhog.general.plotting,peak_picker,x,float,-,-,,,False,,Array with x-values
groundhog.general.plotting,peak_picker,y,float,-,-,,,False,,Array with y-values
groundhog.general.plotting,peak_picker,correct_selected_point,bool,-,-,,,False,True,Boolean determining whether a correction is applied to interpolate the peak based on the selected value of X for the peak
groundhog.pipelinescables.stability.penetration,penetratedarea,diameter,float,m,m,0.0,10000.0,False,,Pipeline or cable diameter (:math:`D`) [m] - Suggested range: 0.0 <= diameter <= 2.0
groundhog.pipelinescables.stability.penetration,penetratedarea,penetration,float,m,m,0.0,10000.0,False,,Pipeline penetration (:math:`z`) [m] - Suggested range: 0.0 <= penetration <= 2.0  .. math::     A_{bm} = \arcsin \left( \frac{B}{D} \right) \cdot \frac{D^2}{4} - B \cdot \frac{D}{4} \cdot \cos \left( \arcsin(B/D) \right) \quad \text{for } z<D/2          A_{bm} = \frac{\pi \cdot D^2}{8} + D \cdot \left( z - D/2 \right) \quad \text{for } z \geq D/2
correlations.cohesionless,permeability_d10_hazen,grain_size,float,mm,mm,0.0,10000.0,True,,"Grain size for which 10% of the particles are finer (<span class=""math-inline"">D_{10}</span>) [<span class=""math-inline"">mm</span>] - Suggested range: 0.01 <= grain_size <= 2.0"
correlations.cohesionless,permeability_d10_hazen,coefficient_C,float,-,-,,,False,0.01,"Calibration coefficient containing the effect of the shape of pore channels (<span class=""math-inline"">C_{10)</span>) [<span class=""math-inline"">-</span>] (optional, default= 0.01)"
groundhog.deepfoundations.axialresponse.settlement,pile_settlement_curves,diameter,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Pile diameter (:math:`D`) [:math:`m`] - Suggested range: diameter >= 0.0
groundhog.deepfoundations.axialresponse.settlement,pile_settlement_curves,shaft_resistance,float,:math:`kN`,:math:`kN`,,,False,,Shaft resistance used to denormalise the curve (:math:`F_s`) [:math:`kN`] - Suggested range: shaft_resistance >= 0.0
groundhog.deepfoundations.axialresponse.settlement,pile_settlement_curves,base_resistance,float,:math:`kN`,:math:`kN`,,,False,,Base resistance used to denormalise the curve (:math:`F_b`) [:math:`kN`] - Suggested range: base_resistance >= 0.0
groundhog.deepfoundations.axialresponse.settlement,pile_settlement_curves,pile_type,float,m,m,,,False,,"Pile type - Options: ('driven', 'CFA', 'bored')  .. math::     F_{mob} = a + \frac{b-a}{1 + \left( \frac{\delta_{pile} \ \text{or} \ \delta_{pile}/D}{c} \right)^d}"
insitutests.pcpt_processing,plot_combined_longitudinal_profile,cpts,list,MPa,MPa,,,False,[],List with PCPTProcessing objects to be plotted
insitutests.pcpt_processing,plot_combined_longitudinal_profile,profiles,list,MPa,MPa,,,False,[],List with SoilProfile objects for which a log needs to be plotted
insitutests.pcpt_processing,plot_combined_longitudinal_profile,latlon,boolean,MPa,MPa,,,False,False,Boolean determining whether latitude and longitude are used or easting and northing in m (default=False for easting and northing in m)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,option,string,MPa,MPa,,,False,name,Determines whether CPT names (``option='name'``) or tuples with coordinates (``option='coords'``) are used for the ``start`` and ``end`` arguments
insitutests.pcpt_processing,plot_combined_longitudinal_profile,start,string,MPa,MPa,,,True,,"CPT name for the starting point or tuple of coordinates. If a CPT name is used, the selected CPT must be contained in ``cpts``."
insitutests.pcpt_processing,plot_combined_longitudinal_profile,end,string,MPa,MPa,,,True,,"CPT name for the end point or tuple of coordinates. If a CPT name is used, the selected CPT must be contained in ``cpts``."
insitutests.pcpt_processing,plot_combined_longitudinal_profile,band,float,MPa,MPa,,,False,1000,Offset from the line connecting start and end points in which CPT are considered for plotting (default=1000m)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,extend_profile,boolean,MPa,MPa,,,False,False,Boolean determining whether the profile needs to be extended beyond the start and end points (default=False)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,plotmap,boolean,MPa,MPa,,,False,False,Boolean determining whether a map of locations needs to be plotted next to the profile (default=False)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,fillcolordict,json,MPa,MPa,,,False,"{'SAND': 'yellow', 'CLAY': 'brown', 'SILT': 'green', 'ROCK': 'grey'}","Dictionary with fill colours (default yellow for 'SAND', brown from 'CLAY' and grey for 'ROCK')"
insitutests.pcpt_processing,plot_combined_longitudinal_profile,uniformcolor,string,MPa,MPa,,,True,,Uniform color to use for all CPT traces (default=None for different color for each trace)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,opacity,float,MPa,MPa,,,False,1,Opacity of the layers (default = 1 for non-transparent behaviour)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,logwidth,float,MPa,MPa,0.0,10000.0,False,1,Width of the soil logs as an absolute value (default = 1)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,prop,string,MPa,MPa,,,False,qc [MPa],Selected property for plotting (default='qc [MPa]')
insitutests.pcpt_processing,plot_combined_longitudinal_profile,distance_unit,string,-,-,,,False,m,Unit for coordinates and elevation (default='m')
insitutests.pcpt_processing,plot_combined_longitudinal_profile,scale_factor,float,-,-,,,False,0.001,Scale factor for the property (default=0.001)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,showfig,boolean,-,-,,,False,True,Boolean determining whether the figure is shown (default=True)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,xaxis_layout,string,-,-,,,True,,Dictionary with layout for the xaxis (default=None)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,yaxis_layout,string,-,-,,,True,,Dictionary with layout for the xaxis (default=None)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,general_layout,string,-,-,,,True,,Dictionary with general layout options (default=None)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,legend_layout,string,-,-,,,True,,Dictionary with legend layout options (default=None)
insitutests.pcpt_processing,plot_combined_longitudinal_profile,show_annotations,boolean,-,-,,,False,True,Boolean determining whether annotations need to be shown (default=True)
groundhog.general.soilprofile,plot_fence_diagram,profiles,list,-,-,,,False,[],List with SoilProfile objects for which a log needs to be plotted
groundhog.general.soilprofile,plot_fence_diagram,latlon,bool,-,-,,,False,False,"Boolean defining whether coordinates are specified in latitude and longitude (defaulte=False). If this is the case, offsets are calculated using the ``pyproj`` package"
groundhog.general.soilprofile,plot_fence_diagram,option,str,-,-,,,False,name,Determines whether soil profile names (``option='name'``) or tuples with coordinates (``option='coords'``) are used for the ``start`` and ``end`` arguments
groundhog.general.soilprofile,plot_fence_diagram,start,float,-,-,,,True,,"Soil profile name for the starting point or tuple of coordinates. If a SoilProfile name is used, the selected SoilProfile must be contained in ``profiles``."
groundhog.general.soilprofile,plot_fence_diagram,end,float,-,-,,,True,,"Soil profile name for the end point or tuple of coordinates. If a SoilProfile name is used, the selected SoilProfile must be contained in ``profiles``."
groundhog.general.soilprofile,plot_fence_diagram,band,int,-,-,,,False,1000,Offset from the line connecting start and end points in which soil profiles are considered for plotting (default=1000m)
groundhog.general.soilprofile,plot_fence_diagram,extend_profile,bool,-,-,,,False,False,Boolean determining whether the profile needs to be extended beyond the start and end points (default=False)
groundhog.general.soilprofile,plot_fence_diagram,soiltypekey,str,-,-,,,False,Soil type,"Key for the soil type in the dataframes with layering (default=""Soil type"")"
groundhog.general.soilprofile,plot_fence_diagram,plotmap,bool,-,-,,,False,False,Boolean determining whether a map of locations needs to be plotted next to the profile (default=False)
groundhog.general.soilprofile,plot_fence_diagram,fillcolordict,dict,-,-,,,False,"{'SAND': 'yellow', 'CLAY': 'brown', 'SILT': 'green', 'ROCK': 'grey'}","Dictionary with fill colours (default yellow for 'SAND', brown from 'CLAY' and grey for 'ROCK')"
groundhog.general.soilprofile,plot_fence_diagram,opacity,int,-,-,,,False,1,Opacity of the layers (default = 1 for non-transparent behaviour)
groundhog.general.soilprofile,plot_fence_diagram,logwidth,int,-,-,0.0,10000.0,False,1,Width of the soil logs as an absolute value (default = 1)
groundhog.general.soilprofile,plot_fence_diagram,distance_unit,str,-,-,,,False,m,Unit for coordinates and elevation (default='m')
groundhog.general.soilprofile,plot_fence_diagram,return_layers,bool,-,-,,,False,False,Boolean determining whether layers need to be returned. These layers can be used to updata another plot (e.g. CPT longitudinal profile) (default=False)
groundhog.general.soilprofile,plot_fence_diagram,showfig,bool,-,-,,,False,True,Boolean determining whether the figure is shown (default=True)
groundhog.general.soilprofile,plot_fence_diagram,xaxis_layout,float,-,-,,,True,,Dictionary with layout for the xaxis (default=None)
groundhog.general.soilprofile,plot_fence_diagram,yaxis_layout,float,-,-,,,True,,Dictionary with layout for the xaxis (default=None)
groundhog.general.soilprofile,plot_fence_diagram,general_layout,float,-,-,,,True,,Dictionary with general layout options
groundhog.general.soilprofile,plot_fence_diagram,show_annotations,bool,-,-,,,False,True,Boolean determining whether annotations need to be shown (default=True)
insitutests.pcpt_processing,plot_longitudinal_profile,cpts,list,MPa,MPa,,,False,[],List with PCPTProcessing objects to be plotted
insitutests.pcpt_processing,plot_longitudinal_profile,latlon,boolean,MPa,MPa,,,False,False,Boolean determining whether latitude and longitude are used or easting and northing in m (default=False for easting and northing in m)
insitutests.pcpt_processing,plot_longitudinal_profile,option,string,MPa,MPa,,,False,name,Determines whether CPT names (``option='name'``) or tuples with coordinates (``option='coords'``) are used for the ``start`` and ``end`` arguments
insitutests.pcpt_processing,plot_longitudinal_profile,start,string,MPa,MPa,,,True,,"CPT name for the starting point or tuple of coordinates. If a CPT name is used, the selected CPT must be contained in ``cpts``."
insitutests.pcpt_processing,plot_longitudinal_profile,end,string,MPa,MPa,,,True,,"CPT name for the end point or tuple of coordinates. If a CPT name is used, the selected CPT must be contained in ``cpts``."
insitutests.pcpt_processing,plot_longitudinal_profile,band,float,MPa,MPa,,,False,1000,Offset from the line connecting start and end points in which CPT are considered for plotting (default=1000m)
insitutests.pcpt_processing,plot_longitudinal_profile,extend_profile,boolean,MPa,MPa,,,False,False,Boolean determining whether the profile needs to be extended beyond the start and end points (default=False)
insitutests.pcpt_processing,plot_longitudinal_profile,plotmap,boolean,MPa,MPa,,,False,False,Boolean determining whether a map of locations needs to be plotted next to the profile (default=False)
insitutests.pcpt_processing,plot_longitudinal_profile,uniformcolor,string,MPa,MPa,,,True,,Uniform color to use for all CPT traces (default=None for different color for each trace)
insitutests.pcpt_processing,plot_longitudinal_profile,prop,string,MPa,MPa,,,False,qc [MPa],Selected property for plotting (default='qc [MPa]')
insitutests.pcpt_processing,plot_longitudinal_profile,distance_unit,string,-,-,,,False,m,Unit for coordinates and elevation (default='m')
insitutests.pcpt_processing,plot_longitudinal_profile,scale_factor,float,-,-,,,False,0.001,Scale factor for the property (default=0.001)
insitutests.pcpt_processing,plot_longitudinal_profile,showfig,boolean,-,-,,,False,True,Boolean determining whether the figure is shown (default=True)
insitutests.pcpt_processing,plot_longitudinal_profile,xaxis_layout,string,-,-,,,True,,Dictionary with layout for the xaxis (default=None)
insitutests.pcpt_processing,plot_longitudinal_profile,yaxis_layout,string,-,-,,,True,,Dictionary with layout for the xaxis (default=None)
insitutests.pcpt_processing,plot_longitudinal_profile,general_layout,string,-,-,,,True,,Dictionary with general layout options (default=None)
